# 
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance 
> exp(i\omega t)
> [mV/km]/[nT]
> 0.0 
> 0.0 0.0
> 16 3
1.000000E-002 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXX 0.000000E+000 0.000000E+000 0.000000E+000
2.150000E-002 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXX 0.000000E+000 0.000000E+000 0.000000E+000
4.640000E-002 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXX 0.000000E+000 0.000000E+000 0.000000E+000
1.000000E-001 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXX 0.000000E+000 0.000000E+000 0.000000E+000
2.154000E-001 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXX 0.000000E+000 0.000000E+000 0.000000E+000
4.642000E-001 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXX 0.000000E+000 0.000000E+000 0.000000E+000
1.000000E+000 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXX 0.000000E+000 0.000000E+000 0.000000E+000
2.154400E+000 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXX 0.000000E+000 0.000000E+000 0.000000E+000
4.641600E+000 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXX 0.000000E+000 0.000000E+000 0.000000E+000
1.000000E+001 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXX 0.000000E+000 0.000000E+000 0.000000E+000
2.154430E+001 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXX 0.000000E+000 0.000000E+000 0.000000E+000
4.641590E+001 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXX 0.000000E+000 0.000000E+000 0.000000E+000
1.000000E+002 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXX 0.000000E+000 0.000000E+000 0.000000E+000
2.154440E+002 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXX 0.000000E+000 0.000000E+000 0.000000E+000
4.641590E+002 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXX 0.000000E+000 0.000000E+000 0.000000E+000
1.000000E+003 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXX 0.000000E+000 0.000000E+000 0.000000E+000
1.000000E-002 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXY 0.000000E+000 0.000000E+000 0.000000E+000
2.150000E-002 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXY 0.000000E+000 0.000000E+000 0.000000E+000
4.640000E-002 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXY 0.000000E+000 0.000000E+000 0.000000E+000
1.000000E-001 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXY 0.000000E+000 0.000000E+000 0.000000E+000
2.154000E-001 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXY 0.000000E+000 0.000000E+000 0.000000E+000
4.642000E-001 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXY 0.000000E+000 0.000000E+000 0.000000E+000
1.000000E+000 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXY 0.000000E+000 0.000000E+000 0.000000E+000
2.154400E+000 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXY 0.000000E+000 0.000000E+000 0.000000E+000
4.641600E+000 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXY 0.000000E+000 0.000000E+000 0.000000E+000
1.000000E+001 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXY 0.000000E+000 0.000000E+000 0.000000E+000
2.154430E+001 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXY 0.000000E+000 0.000000E+000 0.000000E+000
4.641590E+001 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXY 0.000000E+000 0.000000E+000 0.000000E+000
1.000000E+002 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXY 0.000000E+000 0.000000E+000 0.000000E+000
2.154440E+002 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXY 0.000000E+000 0.000000E+000 0.000000E+000
4.641590E+002 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXY 0.000000E+000 0.000000E+000 0.000000E+000
1.000000E+003 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZXY 0.000000E+000 0.000000E+000 0.000000E+000
1.000000E-002 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZYX 0.000000E+000 0.000000E+000 0.000000E+000
2.150000E-002 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZYX 0.000000E+000 0.000000E+000 0.000000E+000
4.640000E-002 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZYX 0.000000E+000 0.000000E+000 0.000000E+000
1.000000E-001 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZYX 0.000000E+000 0.000000E+000 0.000000E+000
2.154000E-001 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZYX 0.000000E+000 0.000000E+000 0.000000E+000
4.642000E-001 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZYX 0.000000E+000 0.000000E+000 0.000000E+000
1.000000E+000 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZYX 0.000000E+000 0.000000E+000 0.000000E+000
2.154400E+000 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZYX 0.000000E+000 0.000000E+000 0.000000E+000
4.641600E+000 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZYX 0.000000E+000 0.000000E+000 0.000000E+000
1.000000E+001 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZYX 0.000000E+000 0.000000E+000 0.000000E+000
2.154430E+001 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZYX 0.000000E+000 0.000000E+000 0.000000E+000
4.641590E+001 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZYX 0.000000E+000 0.000000E+000 0.000000E+000
1.000000E+002 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZYX 0.000000E+000 0.000000E+000 0.000000E+000
2.154440E+002 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZYX 0.000000E+000 0.000000E+000 0.000000E+000
4.641590E+002 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZYX 0.000000E+000 0.000000E+000 0.000000E+000
1.000000E+003 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZYX 0.000000E+000 0.000000E+000 0.000000E+000
1.000000E-002 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZYY 0.000000E+000 0.000000E+000 0.000000E+000
2.150000E-002 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZYY 0.000000E+000 0.000000E+000 0.000000E+000
4.640000E-002 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZYY 0.000000E+000 0.000000E+000 0.000000E+000
1.000000E-001 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZYY 0.000000E+000 0.000000E+000 0.000000E+000
2.154000E-001 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZYY 0.000000E+000 0.000000E+000 0.000000E+000
4.642000E-001 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZYY 0.000000E+000 0.000000E+000 0.000000E+000
1.000000E+000 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZYY 0.000000E+000 0.000000E+000 0.000000E+000
2.154400E+000 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZYY 0.000000E+000 0.000000E+000 0.000000E+000
4.641600E+000 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZYY 0.000000E+000 0.000000E+000 0.000000E+000
1.000000E+001 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZYY 0.000000E+000 0.000000E+000 0.000000E+000
2.154430E+001 024 0.000 0.000 10000.000000 -6000.000000 0.000000 ZYY 0.000000E+000 0.000000E+000 0.000000E+000
